"treeID","x","y","height_m"
634,712656.6,3909942.2,7.16999912261963
635,712667.8,3909942.2,5.23800086975098
636,712683,3909942.2,8.69100093841553
637,712452.2,3909941.8,2.64100098609924
638,712688.6,3909941.4,6.57899856567383
639,712466.6,3909941,8.30900001525879
640,712589.4,3909941,7.34799671173096
641,712651.4,3909941,2.90700244903564
642,712680.2,3909941,12.3209981918335
643,712582.6,3909940.6,7.92699956893921
644,712602.2,3909940.6,2.6269965171814
645,712668.6,3909940.6,5.61600112915039
646,712468.2,3909940.2,8.06800365447998
647,712592.6,3909939.8,6.64900016784668
648,712635,3909939.8,2.0670006275177
649,712678.6,3909939.8,12.7049980163574
650,712463.8,3909939.4,8.14999771118164
651,712413.8,3909939,9.79400062561035
652,712435.8,3909939,13.1759967803955
653,712641.8,3909939,9.58299922943115
654,712645.4,3909939,8.06399917602539
655,712688.6,3909939,6.22500324249268
656,712431.8,3909938.6,14.2639989852905
657,712585,3909938.6,6.1349983215332
658,712649.4,3909938.6,2.85499811172485
659,712651.4,3909938.6,2.99100065231323
660,712679.8,3909938.6,12.4899969100952
661,712465.4,3909938.2,8.52399826049805
662,712589.8,3909938.2,5.9950008392334
663,712468.2,3909937.8,8.66100120544434
664,712581,3909937.8,4.93099975585938
665,712429.4,3909937.4,14.1449966430664
666,712439.8,3909937.4,13.2489986419678
667,712655.4,3909937.4,9.59900188446045
668,712663.4,3909937.4,13.109001159668
669,712437,3909937,13.742000579834
670,712587.8,3909937,5.17799997329712
671,712634.6,3909936.6,3.33599710464478
672,712669.8,3909936.6,4.77600240707397
673,712683.4,3909936.6,7.46399641036987
674,712679,3909936.2,12.5010013580322
675,712432.2,3909935.8,13.9689998626709
676,712681,3909935.8,9.76700019836426
677,712687,3909935.8,2.17399644851685
678,712427,3909935.4,9.57700157165527
679,712436.6,3909935.4,13.7199993133545
680,712667.8,3909935.4,9.721999168396
681,712677.4,3909935.4,12.4650001525879
682,712438.6,3909935,13.2090034484863
683,712451.4,3909935,12.6940031051636
684,712595.8,3909935,6.5290002822876
685,712419,3909934.6,4.6759991645813
686,712467.4,3909934.6,7.8120002746582
687,712662.6,3909934.6,14.2549982070923
688,712465.4,3909934.2,7.97900295257568
